Study Start:  time = 3.603816
Grid Cleared:  time = 3.603816
Added Block at 66, 13:  time = 89.57975
Added Block at 66, 13:  time = 89.57975
Added Block at 66, 13:  time = 89.57975
Added Block at 67, 13:  time = 89.66324
Added Block at 68, 13:  time = 89.76316
Added Block at 68, 13:  time = 89.76316
Added Block at 68, 7:  time = 90.83003
Added Block at 69, 7:  time = 90.89657
Added Block at 70, 7:  time = 90.96411
Added Block at 71, 7:  time = 91.01415
Added Block at 64, 8:  time = 91.83229
Added Block at 65, 8:  time = 91.93209
Added Block at 66, 8:  time = 91.9982
Added Block at 72, 9:  time = 93.14881
Added Block at 72, 10:  time = 93.31611
Added Block at 73, 10:  time = 93.38282
Added Block at 71, 10:  time = 94.14945
Added Block at 70, 10:  time = 94.28362
Added Block at 77, 8:  time = 95.4342
Added Block at 78, 8:  time = 95.50108
Added Block at 79, 8:  time = 95.55089
Added Block at 80, 8:  time = 95.60051
Added Block at 81, 8:  time = 95.63384
Added Block at 82, 8:  time = 95.66801
Added Block at 83, 8:  time = 95.66801
Added Block at 84, 8:  time = 95.71807
Added Block at 85, 8:  time = 95.7847
Added Block at 86, 8:  time = 95.85098
Added Block at 87, 8:  time = 95.88472
Added Block at 88, 8:  time = 95.95127
Added Block at 89, 8:  time = 96.00141
Added Block at 90, 8:  time = 96.05147
Added Block at 91, 8:  time = 96.08453
Added Block at 92, 8:  time = 96.13465
Added Block at 93, 8:  time = 96.15132
Added Block at 94, 8:  time = 96.18486
Added Block at 95, 8:  time = 96.23479
Added Block at 96, 8:  time = 96.25142
Added Block at 97, 8:  time = 96.26796
Added Block at 87, 11:  time = 96.95155
Added Block at 86, 11:  time = 97.0015
Added Block at 85, 11:  time = 97.0527
Added Block at 84, 11:  time = 97.10265
Added Block at 83, 11:  time = 97.11909
Added Block at 82, 11:  time = 97.18612
Added Block at 82, 13:  time = 97.70268
Added Block at 81, 13:  time = 97.86926
Added Block at 80, 13:  time = 97.91922
Added Block at 80, 10:  time = 99.07044
Added Block at 79, 10:  time = 99.18822
Added Block at 78, 10:  time = 99.22099
Added Block at 90, 12:  time = 99.92055
Added Block at 91, 12:  time = 100.0874
Added Block at 91, 11:  time = 100.272
Added Block at 91, 10:  time = 100.3553
Added Block at 92, 10:  time = 100.5218
Added Block at 93, 10:  time = 100.5717
Added PipeBody at 17, 2:  time = 106.7264
Added PipeBody at 17, 3:  time = 107.7275
Added PipeBody at 17, 4:  time = 108.1275
Added Pipe at 17, 5:  time = 110.4129
Added Bar at 22, 8:  time = 114.6327
Added Bar at 25, 8:  time = 116.9351
Added Coin at 6, 11:  time = 120.8709
Added Coin at 7, 11:  time = 121.0045
Added Coin at 8, 11:  time = 121.154
Added Coin at 9, 11:  time = 121.2042
Added Coin at 12, 12:  time = 121.9222
Added Coin at 13, 12:  time = 122.1058
Added Coin at 18, 9:  time = 125.1255
Added Coin at 19, 9:  time = 125.1916
Added Coin at 19, 10:  time = 125.2581
Added Coin at 20, 10:  time = 125.2914
Added Coin at 21, 10:  time = 125.3915
Added Coin at 22, 10:  time = 125.4748
Added Coin at 22, 9:  time = 125.6416
Added Coin at 21, 9:  time = 126.4421
Added Coin at 20, 9:  time = 126.4921
Added Coin at 24, 13:  time = 127.6767
Added Coin at 23, 13:  time = 127.8601
Added Coin at 27, 12:  time = 128.7439
Added Coin at 28, 12:  time = 129.2113
Added Coin at 34, 13:  time = 131.3628
Added Coin at 35, 13:  time = 131.4798
Added Coin at 36, 13:  time = 131.5297
Added Coin at 40, 14:  time = 132.2978
Added Coin at 41, 14:  time = 132.4146
Added Coin at 42, 14:  time = 132.448
Added Coin at 45, 11:  time = 133.965
Added Coin at 46, 11:  time = 133.9985
Added Coin at 47, 11:  time = 134.1151
Added Coin at 48, 11:  time = 134.1991
Added Coin at 47, 13:  time = 135.4491
Added Coin at 48, 13:  time = 135.5996
Added Coin at 55, 12:  time = 138.1686
Added Coin at 56, 12:  time = 138.2855
Added Coin at 56, 13:  time = 138.3356
Added Coin at 57, 13:  time = 138.3523
Added Coin at 58, 13:  time = 138.419
Added Coin at 59, 13:  time = 138.4856
Added Coin at 60, 13:  time = 138.5516
Added Coin at 61, 13:  time = 138.6022
Added Coin at 62, 13:  time = 138.6523
Added Coin at 65, 9:  time = 139.9702
Added Coin at 66, 9:  time = 140.0529
Added Coin at 67, 9:  time = 140.1201
Added Coin at 68, 9:  time = 140.1534
Added Coin at 69, 9:  time = 140.1862
Added Coin at 69, 8:  time = 140.3202
Added Coin at 70, 8:  time = 140.5042
Added Coin at 72, 11:  time = 141.3207
Added Coin at 72, 12:  time = 141.487
Added Coin at 73, 12:  time = 141.538
Added Coin at 78, 11:  time = 143.4021
Added Coin at 79, 11:  time = 143.5726
Added Coin at 83, 12:  time = 144.2566
Added Coin at 84, 12:  time = 144.3899
Added Coin at 85, 12:  time = 144.4565
